title,genre,popularity
Piranha,"Horror,Comedy",42.329
Righteous Kill,"Action,Crime,Drama,Thriller",11.089
Death to Smoochy,"Comedy,Crime,Drama,Thriller",8.991
Elvis & Nixon,"Drama,Comedy,History",11.008
The 5th Wave,"Science Fiction,Adventure,Action",40.719
Deadfall,"Crime,Drama,Thriller",11.858
Solaris,"Drama,Science Fiction,Mystery",11.374
The Tournament,"Horror,Action,Thriller",12.232
All You Need is Crime,Comedy,6.156
Next Time I'll Aim for the Heart,"Crime,Thriller,Drama",4.575
The Descent: Part 2,"Adventure,Horror,Thriller",38.866
Coexister,Comedy,6.619
Imagine That,"Comedy,Family",12.533
Whatever It Takes,"Drama,Comedy,Romance",7.898
American Ninja,Action,14.208
Memoirs of an Invisible Man,"Science Fiction,Comedy,Fantasy",5.678
The American,"Crime,Drama,Thriller",24.183
Lakeview Terrace,"Drama,Crime,Thriller",10.263
Thinner,"Horror,Thriller",15.529
Intruders,"Drama,Thriller,Horror",11.005
The Riot Club,"Drama,Thriller",6.434
Shorts,"Family,Fantasy,Comedy",11.73
Muse,"Thriller,Horror",11.172
Mary Reilly,"Drama,Horror,Thriller,History",8.956
15 Minutes,"Action,Crime,Thriller",9.169
Hostel,Horror,46.061
Pyewacket,"Thriller,Horror,Drama",13.595
I Kissed a Girl,Comedy,4.514
Grimsby,"Action,Comedy",22.034
Love Happens,"Drama,Romance",9.913
Prime,"Comedy,Drama,Romance",10.854
New Biz in the Hood,"Comedy,Drama",9.377
Anon,Science Fiction,21.915
Coriolanus,"Drama,Thriller",8.008
Immortals,"Fantasy,Action,Drama",20.511
Waiting for the Barbarians,"Drama,History",14.703
While We're Young,"Comedy,Drama,Mystery",11.118
Deep Blue Sea 3,"Action,Horror,Science Fiction",59.134
The Meddler,"Comedy,Drama",6.785
Starship Troopers: Invasion,"Animation,Action,Science Fiction",14.512
The Fan,"Thriller,Action",8.109
London,"Drama,Action,Romance",10.973
Birthday Girl,"Comedy,Crime,Thriller",8.534
24 Hours to Live,"Action,Science Fiction,Thriller,Mystery",19.299
Robin Hood,"Adventure,Action,Thriller",32.651
Waiting for Forever,"Drama,Romance",7.044
You Will Meet a Tall Dark Stranger,"Comedy,Drama,Romance",13.571
Hardware,"Science Fiction,Thriller,Horror",6.287
Naomi and Ely's No Kiss List,"Romance,Comedy",9.141
Mechanic: Resurrection,"Action,Crime,Thriller",49.675
The Funhouse,Horror,9.241
Come Away,"Fantasy,Adventure",14.033
All Hallows' Eve,Horror,11.23
Vampires vs. the Bronx,"Comedy,Horror",10.097
USS Indianapolis: Men of Courage,"Action,War",25.115
Miami Vice,"Action,Crime,Thriller",19.161
Stockholm,"Crime,Comedy",9.03
Attack on Titan II: End of the World,"Horror,Science Fiction,Action,Fantasy",70.929
Suicide Squad,"Action,Adventure,Fantasy,Science Fiction",87.088
Forbidden Empire,"Thriller,Adventure,Mystery,Fantasy,Horror,Science Fiction",12.104
The Horde,"Action,Horror,Thriller",7.571
Sudden Death,"Action,Adventure,Thriller,Drama",13.72
Winchester,"Horror,Thriller",21.369
The Key,"Drama,Romance",24.363
Baby Mama,Comedy,9.868
Kidz,Comedy,4.778
100% Wolf,"Animation,Family,Fantasy",59.938
Beyond the Reach,Thriller,25.0
Jackass Presents: Bad Grandpa .5,Comedy,10.776
Around the World in 80 Days,"Action,Adventure,Comedy",16.933
Hollow Man,"Action,Science Fiction,Thriller",23.8
Margot at the Wedding,"Comedy,Drama",5.758
Sleepless,"Action,Crime,Thriller",27.233
Earth to Echo,"Family,Adventure,Science Fiction",6.875
Lockout,"Action,Thriller,Science Fiction",50.172
The Deep Blue Sea,"Drama,Romance",8.442
Personal Shopper,"Drama,Mystery,Thriller",24.99
Paranormal Activity 3,"Horror,Mystery",47.594
Hobo with a Shotgun,"Crime,Action,Thriller",12.166
"I Love You, Beth Cooper","Comedy,Romance",65.14
Casshern,"Drama,Horror,Science Fiction",8.002
Deuce Bigalow: Male Gigolo,Comedy,37.018
Species,"Science Fiction,Horror,Action",39.323
Mirror Mirror,"Adventure,Comedy,Family,Fantasy",16.496
Noel,"Drama,Romance",7.468
When in Rome,"Action,Adventure,Comedy,Drama,Family,Romance",7.42
The Babysitters,Drama,40.085
My Girl 2,"Comedy,Family",22.112
Victor Frankenstein,"Drama,Science Fiction,Thriller",14.873
"Grande, grosso e Verdone",Comedy,4.258
The Jungle Book 2,"Family,Animation,Adventure",18.939
The Signal,"Horror,Science Fiction,Thriller",12.075
Smart People,"Comedy,Drama,Romance",7.453
Terminator Genisys,"Science Fiction,Action,Thriller,Adventure",94.061
Fatal,Comedy,6.415
Deception,"Thriller,Mystery",10.288
The Worst Christmas of My Life,Comedy,5.641
Emmanuelle,"Drama,Romance",20.046
The Return,"Horror,Drama,Thriller",8.689
Certain Women,Drama,14.2
Mr. Popper's Penguins,"Comedy,Family",35.206
National Security,"Action,Comedy,Crime,Thriller",17.696
Larry Crowne,"Comedy,Romance,Drama",8.679
Horsemen,"Crime,Drama,Horror,Mystery,Thriller",14.754
The Karate Kid Part III,"Action,Family,Drama,Adventure",25.215
Creep,"Horror,Thriller,Mystery",11.294
The Hitcher,"Action,Horror,Crime,Thriller",14.514
Sono tornato,"Comedy,Drama",6.549
Third Person,"Drama,Romance",9.568
Broken City,"Thriller,Crime,Drama",20.838
A Good Old Fashioned Orgy,Comedy,12.145
Shimmer Lake,"Thriller,Crime,Drama,Mystery",16.489
Brick Mansions,"Action,Crime,Drama",27.428
The Big Wedding,Comedy,9.347
The Clink of Ice,"Comedy,Drama",5.207
Tokyo Gore Police,"Adventure,Horror,Action,Science Fiction",9.573
House of Wax,"Horror,Thriller",61.258
Knockaround Guys,"Crime,Thriller",20.807
The Scorpion King: Book of Souls,"Action,Adventure,Fantasy",26.901
The Mercy,"Drama,Adventure",9.347
The Void,"Mystery,Horror,Science Fiction",23.617
Parental Guidance,Comedy,17.91
Shadow Dancer,Thriller,9.531
Beauty & the Briefcase,"Romance,Comedy",7.397
Nim's Island,"Adventure,Comedy,Family,Fantasy",9.617
xXx,"Action,Adventure,Thriller",58.114
Acts of Vengeance,"Thriller,Action,Drama",23.289
The Divide,"Horror,Science Fiction",14.455
Little Nicky,"Comedy,Fantasy,Romance,Horror",22.329
Ghost Ship,"Horror,Mystery,Thriller",49.303
"Hail, Caesar!","Comedy,Drama,Mystery",13.583
She-Devil,Comedy,8.189
The Golden Child,"Action,Adventure,Comedy,Fantasy,Mystery",14.105
Welcome Back Mr. President,Comedy,5.481
Fifty Shades of Grey,"Drama,Romance,Thriller",158.771
Birth,"Mystery,Drama,Romance",9.407
She's Funny That Way,"Comedy,Romance",9.463
Alexander,"War,History,Action,Adventure,Drama,Romance",20.764
A Classic Horror Story,"Drama,Horror,Mystery,Comedy",60.142
Sahara,"Adventure,Animation,Comedy,Family",20.636
Expelled,Comedy,16.154
Dark Places,"Thriller,Mystery,Drama,Crime",10.065
Valentine's Day,"Comedy,Romance",24.852
The Turning,"Horror,Thriller",33.207
Antiviral,"Science Fiction,Horror",11.053
Jimmy Neutron: Boy Genius,"Family,Action,Adventure,Animation,Comedy,Science Fiction",21.61
Caligula,"Drama,History,Romance",32.876
S1m0ne,"Science Fiction,Comedy,Drama",8.821
Point Break,Action,36.572
Justin and the Knights of Valour,"Animation,Adventure",9.599
Teenage Mutant Ninja Turtles,"Science Fiction,Action,Adventure,Comedy",125.076
"For a Good Time, Call...","Comedy,Drama",7.255
Absentia,"Mystery,Horror,Thriller",8.571
Dirty Grandpa,Comedy,78.263
In the Blood,"Action,Crime,Thriller",17.683
Casino Jack,"Comedy,Crime,Drama",7.658
The Comics,Comedy,5.123
101 Dalmatians,"Family,Comedy",85.52
The New Guy,"Comedy,Family",12.527
Oz the Great and Powerful,"Fantasy,Adventure,Family",34.932
Seeking Justice,"Action,Drama,Thriller",34.541
Must Love Dogs,"Romance,Comedy",11.939
Transformers: Age of Extinction,"Science Fiction,Action,Adventure",124.631
Frenemies,"Drama,Family,TV Movie,Comedy",14.035
The Solitude of Prime Numbers,Drama,6.392
The Grudge,"Horror,Mystery,Thriller",57.224
Battle of the Classes,Comedy,6.53
Attack on Titan,"Horror,Fantasy,Action,Science Fiction",86.592
Queen of the Desert,"Drama,Adventure,History",9.504
"Remember Me, My Love","Drama,Comedy,Romance",6.41
Daddy Day Care,"Comedy,Family",18.41
Chicken Little,"Animation,Family,Comedy",34.604
The Glass House,"Drama,Thriller",10.881
Jack Reacher: Never Go Back,"Action,Thriller",69.414
Sorry if I Love You,Comedy,11.14
Black Water,"Adventure,Drama,Horror",14.101
The Mexican,"Action,Comedy,Crime,Romance",14.036
Red Dot,"Thriller,Horror",53.991
Cooties,"Comedy,Horror",26.71
12 Rounds,"Action,Thriller,Crime",46.747
Nocturne,"Horror,Mystery,Thriller,Music",20.987
Vidocq,"Fantasy,Action,Thriller,Crime,Science Fiction,Mystery",7.995
Sentinelle,"Thriller,Action,Drama",59.201
RV,"Family,Comedy",36.068
SAS: Red Notice,"Drama,Action,Thriller",87.887
L: change the WorLd,"Fantasy,Action,Thriller,Science Fiction,Mystery",18.655
Bad News Bears,Comedy,9.713
MILF,Comedy,18.881
Cop Car,Thriller,9.386
Abduction,"Thriller,Action,Mystery",18.076
Largo Winch II,"Action,Adventure,Thriller",7.297
The Beguiled,Drama,28.313
The Legend of Tarzan,"Fantasy,Action,Adventure",52.207
Cyrus,"Comedy,Drama,Romance",11.33
The Ruins,Horror,15.366
Welcome to Me,"Comedy,Drama",5.421
Greenberg,"Comedy,Drama,Romance",19.538
The Rum Diary,"Comedy,Drama",13.361
Podium,"Comedy,Music",5.018
The Rookie,"Action,Crime,Drama,Thriller",11.551
The Gambler,"Thriller,Crime,Drama",12.889
"Farewell, My Queen","Drama,History",6.574
Alligator,"Horror,Science Fiction,Thriller",10.369
Fighting,Action,14.984
The Libertine,"Drama,Romance",9.036
Ignorance Is Bliss,Comedy,6.332
Cargo,"Thriller,Mystery,Science Fiction",5.619
Good Luck Chuck,Comedy,23.94
Desperate Measures,"Action,Drama,Thriller",13.489
Stowaway,"Science Fiction,Drama,Thriller,Adventure",23.376
Butter,Comedy,8.322
"Like Mother, Like Daughter",Comedy,8.165
Open Season: Scared Silly,"Animation,Comedy,Family,Adventure",27.55
New Year's Eve,"Comedy,Romance",19.627
AVP: Alien vs. Predator,"Adventure,Science Fiction,Action,Horror",40.145
A Madea Family Funeral,Comedy,14.274
The Big Hit,"Action,Adventure,Comedy,Thriller",9.683
Kung Fu Yoga,"Comedy,Mystery,Action,Adventure",22.0
Belli di papà,Comedy,4.144
Playing It Cool,"Comedy,Romance",26.761
Senior Year,Comedy,218.557
Mom or Dad?,Comedy,9.294
The Delta Force,"Action,Thriller,Adventure",14.716
1941,"Action,Comedy,War",8.264
The Alamo,"Western,History,War,Drama",7.683
Gringo,"Comedy,Action,Crime",14.777
Phantom,Thriller,20.02
Solitary Man,"Comedy,Drama,Romance",22.095
Any Which Way You Can,"Action,Adventure,Comedy",10.325
The Family Fang,"Comedy,Drama,Mystery",7.239
Child's Play 3,"Horror,Thriller",59.668
Lara Croft: Tomb Raider,"Adventure,Fantasy,Action,Thriller",21.449
The Front Runner,"Drama,History",9.503
Bleeding Steel,"Action,Science Fiction,Thriller",19.677
Welcome to the Punch,"Action,Adventure,Crime",7.698
Catch and Release,"Comedy,Drama,Romance",9.712
Down and Out in Beverly Hills,Comedy,8.813
"Josephine, Pregnant & Fabulous",Comedy,5.498
Si accettano miracoli,Comedy,5.826
Dick,Comedy,11.516
Escape from L.A.,"Action,Adventure,Science Fiction,Thriller",9.867
Bordello of Blood,"Horror,Comedy",57.069
Planes,"Animation,Family,Adventure,Comedy",37.986
The Object of My Affection,"Comedy,Drama,Romance",7.417
Rogue City,"Crime,Thriller,Action,Drama",8.983
Venice Calling,"Comedy,Drama",6.353
Our Brand Is Crisis,"Comedy,Drama",8.694
Little Man,"Comedy,Crime",59.609
The Santa Clause 2,"Fantasy,Comedy,Family",13.317
Beverly Hills Cop III,"Action,Comedy,Crime",16.259
Earthquake Bird,"Drama,Mystery,Romance,Thriller",9.465
The Grandmother,Horror,639.16
Free Birds,"Animation,Comedy,Family",21.1
Very Good Girls,Drama,11.147
Extreme Measures,"Drama,Thriller",8.176
Addicted,"Drama,Thriller",23.91
Pinocchio,"Comedy,Family,Fantasy",10.347
Blade: Trinity,"Action,Horror,Fantasy",34.183
Herbie Goes to Monte Carlo,"Romance,Comedy,Family,Action,Adventure",9.198
"New York, I Love You","Comedy,Drama,Romance",10.429
Ri¢hie Ri¢h,"Comedy,Family",31.22
Starship Troopers: Traitor of Mars,"Action,Animation,Science Fiction",13.34
Curse of Chucky,"Horror,Thriller",54.222
Duplicity,"Romance,Comedy,Crime",10.202
In the Land of Women,"Romance,Comedy,Drama",7.159
Into the Forest,"Drama,Science Fiction",10.404
Only God Forgives,"Drama,Thriller,Crime",10.119
Clash of the Titans,"Adventure,Fantasy,Action",87.588
I Could Never Be Your Woman,"Comedy,Drama,Romance",9.813
Serial (Bad) Weddings 2,Comedy,17.031
No One Lives,"Horror,Thriller",8.464
Suburbicon,"Thriller,Crime,Drama,Mystery",15.635
Life Partners,"Romance,Comedy",7.191
Hatchet,"Comedy,Horror",11.812
Lake Placid,"Horror,Comedy,Action,Science Fiction,Thriller",20.322
Beowulf,"Adventure,Action,Animation",22.231
The Boss,Comedy,13.017
The Town that Dreaded Sundown,"Thriller,Horror",13.889
Snow White: The Fairest of Them All,"Adventure,Family,Fantasy,TV Movie",9.686
Saludos Amigos,"Animation,Family,Adventure",24.556
Family Is Family,Comedy,7.004
Assault on Wall Street,"Drama,Thriller,Action",33.279
Pushing Tin,"Comedy,Drama",7.302
The Benchwarmers,Comedy,14.229
3 from Hell,Horror,17.154
My Son,"Drama,Thriller,Mystery",6.059
A Perfect Plan,"Comedy,Romance",6.238
Tamara Drewe,"Comedy,Romance",9.32
The Stuff,"Horror,Comedy,Science Fiction",13.622
Into the Blue,"Action,Thriller,Adventure,Crime",18.291
The Dyatlov Pass Incident,"Thriller,Mystery",19.951
Reasonable Doubt,"Crime,Thriller",17.927
Problem Child 2,Comedy,18.946
The Spy Next Door,"Action,Comedy,Family",35.614
Big Fat Liar,"Family,Comedy,Adventure",12.602
Air Buddies,"Adventure,Comedy,Family",10.278
Simply Black,Comedy,5.824
The Captive,"Drama,Thriller,Crime",16.71
Nothing to Declare,Comedy,6.997
Alpha and Omega,"Animation,Family,Comedy,Adventure,Romance",20.702
Wrongfully Accused,"Action,Adventure,Comedy",9.216
Cam,"Mystery,Thriller,Horror",14.063
Gnomeo & Juliet,"Animation,Family",35.467
Volcano,"Science Fiction,Action,Drama,Thriller",16.305
In the Shadow of Iris,Thriller,8.117
Hard Rain,"Thriller,Crime,Action",11.567
The Nun,"Horror,Mystery,Thriller",130.465
Straw Dogs,"Drama,Thriller",14.158
I Think We're Alone Now,"Science Fiction,Drama,Mystery",7.729
Shopgirl,"Comedy,Drama,Romance",6.063
Husk,"Horror,Thriller",12.869
Barbershop 2: Back in Business,"Comedy,Drama",16.924
Funny People,"Comedy,Drama",39.574
You Choose!,"Romance,Comedy",4.963
I babysitter,Comedy,4.768
Meatballs,Comedy,13.493
Sky Captain and the World of Tomorrow,"Mystery,Action,Thriller,Science Fiction,Adventure",10.331
Marauders,"Action,Crime,Thriller",15.144
10 Years,"Comedy,Drama",8.517
The Pink Panther,"Comedy,Mystery,Crime,Adventure,Action",23.144
Sahara,"Action,Adventure,Comedy,Drama,Mystery",12.965
All My Friends Are Dead,"Comedy,Drama,Thriller",15.802
The Bounty Hunter,"Comedy,Action,Drama",12.596
Jennifer's Body,"Comedy,Horror",61.283
Missing in Action 2: The Beginning,"Action,War",9.684
Zardoz,"Fantasy,Action,Thriller,Science Fiction",11.469
Almost Christmas,"Comedy,Drama",8.401
To the Wonder,"Drama,Romance",6.779
My Life Without Me,"Drama,Romance",9.154
Desire,"Drama,Romance",88.564
Racing Stripes,"Comedy,Family",17.917
A Castle for Christmas,"Romance,Comedy,Family",15.799
Ravenous,"Horror,Drama,Science Fiction",12.671
RoboCop,"Science Fiction,Action",23.899
The Presidio,"Action,Crime,Mystery,Thriller",9.225
The Specialist,"Action,Thriller",15.178
Unforgettable,"Drama,Thriller",19.952
Sinister 2,Horror,34.186
54,"Drama,Music",10.027
Poseidon,"Adventure,Action,Drama,Thriller",16.381
Tesla,"Drama,History",12.617
Io sono Tempesta,Comedy,7.569
6 Below: Miracle on the Mountain,"Thriller,Drama",19.363
Identity Thief,"Comedy,Crime",29.412
Absolutely Anything,"Comedy,Science Fiction",26.847
The Five-Year Engagement,"Comedy,Romance",14.123
A Hologram for the King,"Comedy,Drama",11.467
Pet,"Horror,Thriller",12.351
Friday the 13th Part III,Horror,33.414
Downrange,"Thriller,Horror",27.088
The Haunting in Connecticut 2: Ghosts of Georgia,"Horror,Drama,Thriller",25.439
Planet 51,"Family,Comedy,Science Fiction,Adventure,Animation",30.83
Ken Park,Drama,24.06
Father Figures,Comedy,10.017
Dom Hemingway,"Comedy,Crime,Drama",6.906
Orbiter 9,"Drama,Science Fiction,Romance",19.28
The Stepfather,"Horror,Thriller",13.768
It Comes at Night,"Drama,Horror,Mystery",15.068
The Sacrament,"Horror,Thriller",8.409
Exodus: Gods and Kings,"Adventure,Drama,Action",85.055
A Nightmare on Elm Street 4: The Dream Master,"Horror,Thriller",28.932
Hostel: Part II,Horror,55.163
The Forger,"Thriller,Crime,Drama",9.026
Encino Man,Comedy,10.248
Date and Switch,Comedy,13.761
Dead Birds,"Horror,Thriller,Western",5.609
Replicant,"Action,Adventure,Science Fiction,Thriller",10.778
Charlie's Angels,"Action,Adventure,Comedy,Crime,Thriller",26.867
The Dark,"Horror,Thriller,Mystery",8.864
The Cobbler,"Fantasy,Comedy,Drama",27.325
The Tunnel,"Horror,Thriller,Mystery",7.825
Open Season 2,"Adventure,Animation,Comedy,Family",18.707
Stay Alive,"Horror,Thriller",26.393
The Black Hole,"Adventure,Family,Science Fiction,Action",10.625
Close,"Action,Thriller",22.324
Neighbors 2: Sorority Rising,Comedy,34.363
One Wild Moment,"Comedy,Drama,Romance",13.04
Italiano medio,Comedy,6.894
The Killer Inside Me,"Crime,Drama,Thriller",8.826
"Silent Night, Deadly Night","Thriller,Horror",8.109
Wind Chill,"Drama,Horror,Thriller",12.398
The Wolfman,"Horror,History,Drama,Thriller",29.912
Under Siege 2: Dark Territory,"Action,Thriller",17.56
The Swarm,Horror,8.489
Vox Lux,"Drama,Music",12.075
This Is 40,Comedy,14.399
The Student,Romance,6.598
The Ward,"Horror,Thriller",16.809
A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,37.971
Fading Gigolo,Comedy,14.494
Death Race: Inferno,"Action,Science Fiction,Thriller",53.523
The Doorman,"Action,Thriller",80.86
Underworld: Blood Wars,"Fantasy,Action,Thriller,Horror",56.062
The Break-Up,"Romance,Comedy",29.187
Ricki and the Flash,"Comedy,Drama,Music",12.353
Il paradiso all'improvviso,"Comedy,Romance",4.69
In the Earth,"Horror,Science Fiction,Thriller",12.052
Slam,Comedy,12.913
When the Bough Breaks,"Mystery,Drama,Horror",18.122
Department Store,Comedy,10.963
Extract,Comedy,8.765
Money Train,"Action,Comedy,Crime",9.005
The Lost Prince,"Fantasy,Adventure,Comedy",33.985
Race to Witch Mountain,"Adventure,Family,Fantasy,Science Fiction,Thriller,Action",13.19
3000 Miles to Graceland,"Action,Adventure,Comedy,Crime,Thriller",10.27
Raw Deal,"Action,Crime,Thriller",12.678
Curve,"Horror,Thriller",27.227
All Dogs Go to Heaven 2,"Romance,Animation,Family,Adventure,Fantasy",13.881
Mr. Deeds,"Comedy,Romance",14.944
Hitman: Agent 47,"Action,Crime,Thriller",57.918
Big Momma's House,"Crime,Comedy",29.347
Super Troopers 2,"Comedy,Crime,Mystery",12.811
Last Call for Nowhere,Comedy,4.904
Trespass Against Us,"Action,Crime,Drama",8.799
The Three Musketeers,"Adventure,Action,Thriller",24.495
Dead Weight,Comedy,6.328
He's Out There,"Horror,Thriller",6.285
The Parisian Bitch,Comedy,5.566
21 & Over,Comedy,23.626
Barnyard,"Animation,Comedy,Family",16.699
Horizon Line,Thriller,14.156
Redirected,"Action,Comedy,Crime,Thriller",7.381
Night Moves,"Thriller,Drama",5.66
Everyone's Hero,"Adventure,Animation,Comedy,Family",13.915
Ma,"Horror,Thriller",21.192
7 Days in Entebbe,"Thriller,Drama,Crime",14.305
A Christmas Horror Story,"Horror,Fantasy",8.745
Population 436,"Horror,Thriller",8.034
Barbecue,Comedy,9.218
Resident Evil: Retribution,"Action,Horror,Science Fiction",10.002
2012,"Action,Adventure,Science Fiction",134.916
Alvin and the Chipmunks,"Comedy,Family,Fantasy,Animation",56.332
Cult of Chucky,"Horror,Thriller",59.004
Twelve,"Thriller,Drama,Action,Crime",6.111
Four Christmases,"Comedy,Romance,Drama",11.967
Striking Distance,"Crime,Action,Mystery,Thriller",12.464
The Midnight Sky,"Science Fiction,Drama",18.5
Fantozzi in Heaven,Comedy,4.79
Puppet Master,"Horror,Fantasy,Science Fiction",9.063
Crocodile Dundee II,"Adventure,Comedy",20.853
Kiss Me Again,Comedy,6.377
Undercover Brother,"Action,Comedy",12.659
Mutant Pumpkins from Outer Space,"TV Movie,Animation,Family,Comedy",15.152
Firefighters,Comedy,8.492
Spiderhead,"Science Fiction,Thriller,Drama",942.152
Sweet Virginia,"Drama,Thriller",8.694
Captive,"Crime,Drama,Thriller",5.802
Automata,"Thriller,Science Fiction",18.841
"Amore, bugie e calcetto",,4.709
Kicking & Screaming,"Family,Comedy",10.635
The Smurfs 2,"Fantasy,Family,Comedy,Animation",43.255
Moschettieri del Re - La penultima missione,"Adventure,Comedy",4.748
House at the End of the Street,"Horror,Thriller",14.767
Beethoven,"Family,Comedy",21.033
The Man with One Red Shoe,"Action,Comedy",9.049
Firewall,"Action,Crime,Thriller",13.577
Sgt. Bilko,Comedy,10.031
Baskin,"Fantasy,Horror,Science Fiction",7.48
Omen III: The Final Conflict,Horror,11.559
Mortal Kombat,"Action,Fantasy",26.363
The Two Faces of January,Thriller,5.879
The Campaign,Comedy,12.828
Legion,"Horror,Action,Fantasy",131.82
Antigang,"Action,Drama",9.86
Lost River,"Fantasy,Thriller,Drama",9.305
Beyond the Black Rainbow,"Fantasy,Science Fiction,Horror",6.171
New in Town,"Comedy,Romance",7.586
Joint Custody,Comedy,5.61
Death Race 2,"Action,Thriller,Science Fiction",54.675
Rules Don't Apply,"Romance,Comedy,Drama",16.871
Dennis the Menace,"Family,Comedy",23.044
3 Men and a Little Lady,"Family,Comedy",7.081
One Night at McCool's,"Comedy,Crime",5.575
Mother/Android,"Science Fiction,Thriller",155.829
Song One,Drama,7.727
The Double,"Action,Drama,Crime",20.55
The Ordeal,Horror,6.703
An American Pickle,"Comedy,Drama",13.476
Batman Ninja,"Animation,Action",21.19
Come tu mi vuoi,Comedy,5.836
Splice,"Horror,Science Fiction,Thriller",21.543
Blank Check,"Comedy,Family",12.716
Starsky & Hutch,"Comedy,Crime",13.938
A Nice Girl Like You,"Comedy,Romance",10.641
Analyze That,"Comedy,Crime",12.654
City by the Sea,"Crime,Drama,Mystery",8.071
Leatherheads,"Comedy,Romance,Drama",8.779
Robinson Crusoe,"Animation,Adventure,Comedy,Family",18.847
True Memoirs of an International Assassin,"Comedy,Action",10.364
Jack the Giant Slayer,"Fantasy,Action,Adventure,Family",55.338
Battleship,"Thriller,Action,Adventure,Science Fiction",66.388
The Perfect Score,"Comedy,Crime",8.131
Our Happy Holiday,Comedy,6.699
In Bed with Victoria,"Comedy,Drama,Romance",6.276
Trainwreck,"Comedy,Drama,Romance",24.004
The Good German,"Drama,War,Thriller,Mystery",8.144
47 Meters Down,"Horror,Drama,Thriller,Adventure",28.314
Perfect Sisters,"Thriller,Drama,Crime",15.673
Love and Other Disasters,"Comedy,Romance",7.745
R.A.I.D. Special Unit,"Action,Comedy",7.973
3 Ninjas,"Family,Action,Adventure,Comedy",16.649
365 Days: This Day,"Romance,Drama",486.946
Money Plane,"Action,Crime",10.163
Shadow in the Cloud,"Horror,Action,War",75.858
Arthur 3: The War of the Two Worlds,"Animation,Adventure,Fantasy,Family",18.104
Christmas with a View,"Romance,Family,TV Movie",9.326
Ratchet & Clank,"Action,Adventure,Animation,Family",15.321
I'm So Excited!,Comedy,9.006
All the King's Men,"Drama,Thriller",11.102
Cutthroat Island,"Action,Adventure",10.035
Death at a Funeral,Comedy,13.018
The Brothers Grimm,"Adventure,Fantasy,Action,Comedy,Thriller",28.071
Backcountry,"Thriller,Drama,Horror",21.734
A House of Your Dreams,Comedy,5.18
Fantastic Four,"Action,Adventure,Fantasy,Science Fiction",41.811
Morgan,"Horror,Science Fiction,Thriller",18.222
Barely Lethal,"Adventure,Comedy,Action,Romance",13.638
Jane Got a Gun,"Western,Action,Drama",19.644
Welcome to the North,Comedy,5.371
Ugly Melanie,Comedy,3.871
Quarantine,"Horror,Science Fiction",10.955
Beverly Hills Chihuahua 2,"Comedy,Family",25.564
Le Mac,Comedy,7.169
Scary Movie 2,Comedy,100.192
The Owners,"Thriller,Horror",55.13
Young Ones,"Western,Action,Drama,Science Fiction",5.945
Men Vs Women,Comedy,7.647
R.I.P.D.,"Fantasy,Action,Comedy,Crime",34.579
The First Star,Comedy,3.946
Vanity Fair,"Drama,Romance",8.303
Rabbit Without Ears 2,"Comedy,Romance",7.595
The Eye,"Drama,Horror,Thriller",17.675
High Life,"Science Fiction,Drama,Mystery",12.224
To Rome with Love,"Romance,Comedy,Drama",14.99
Assassination of a High School President,"Comedy,Crime",8.712
I'll Be Home for Christmas,"Comedy,Family",7.824
Not Another Teen Movie,Comedy,32.94
Spy Kids,"Action,Comedy,Family,Adventure",82.511
Punisher: War Zone,"Action,Crime",24.862
The Vigil,"Horror,Thriller,Mystery",8.566
A Haunted House,"Comedy,Horror",79.988
Bad Ass,"Action,Drama",9.67
360,"Drama,Romance",9.463
The Full House,Comedy,5.942
Hostile,"Drama,Horror,Romance,Science Fiction",15.365
Alfie,"Comedy,Drama,Romance",11.513
Primal,Action,19.964
Texas Killing Fields,"Drama,Thriller,Crime,Mystery",8.368
The Hole,"Thriller,Adventure,Fantasy",10.651
C'era un cinese in coma,Comedy,4.919
Wicked Little Things,"Fantasy,Horror",11.746
Blue Steel,Thriller,8.584
Backtrack,"Thriller,Horror",8.886
Perfect Stranger,Thriller,24.097
Into the Woods,"Fantasy,Comedy",15.804
Banshee Chapter,"Horror,Thriller",10.907
100 Girls,"Comedy,Drama,Romance",13.148
Failure to Launch,"Comedy,Romance",13.372
Fred Claus,"Action,Comedy,Drama",12.247
Ben 10: Race Against Time,"Action,Family,Science Fiction",28.36
Domestic Disturbance,"Mystery,Thriller,Crime",12.054
A Few Best Men,Comedy,7.884
Henry's Crime,"Crime,Comedy",8.399
The Smurfs,"Animation,Family,Adventure,Comedy,Fantasy",51.099
Friday the 13th,Horror,60.772
Mystery Men,"Adventure,Fantasy,Action,Comedy,Science Fiction",9.336
Fatal Affair,Thriller,14.34
Things Heard & Seen,Horror,15.328
Obsessed,"Drama,Thriller",14.302
G.I. Joe: The Rise of Cobra,"Adventure,Action,Thriller,Science Fiction",73.437
S.W.A.T.: Under Siege,"Action,Crime,Thriller",28.251
Judge Dredd,Science Fiction,20.394
Tall Girl 2,"Comedy,Romance",47.086
Ava,"Action,Crime,Drama,Thriller",155.235
The Vegetable,Comedy,4.831
Acts of Violence,Action,14.491
The Resident,"Thriller,Mystery",9.882
Air America,"Action,Adventure,Comedy,Drama",9.392
Multiplicity,"Comedy,Fantasy,Science Fiction",8.295
Drillbit Taylor,Comedy,14.901
Aftermath,"Drama,Thriller",22.671
